"date","zone","site","ppt_mm","qflag","gauge_loc","gauge_id","gauge_type","gauge_unit","owner","comment"
2010-02-05,"C","NFLM",39.4,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-02-05,"C","SFLM",38.4,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-03-02,"M","P12A",16.2,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-03-04,"C","NFLM",6,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-03-04,"C","SFLM",5.8,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-03-30,"M","P12A",0.6,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-04-01,"C","NFLM",0,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER","trace"
2010-04-01,"C","SFLM",0,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-04-27,"M","P12A",7.9,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-04-30,"C","NFLM",6.9,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-04-30,"C","SFLM",6.6,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-06-02,"M","P12A",0,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-06-04,"C","NFLM",0,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-06-04,"C","SFLM",0,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-06-29,"M","P12A",2.6,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-07-02,"C","NFLM",11,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-07-02,"C","SFLM",7.6,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-07-16,"M","P12A",25.8,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-07-16,"C","NFLM",41.9,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-07-16,"C","SFLM",38.1,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-08-04,"M","P12A",34.4,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-08-06,"C","NFLM",57.4,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-08-06,"C","SFLM",75.8,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
2010-09-01,"M","P12A",15.7,"A","jer_past12a-bt","study262-grg","grg","mm","JRN_LTER",NA
2010-08-31,"C","NFLM",49,"A","cdrrc_past10","study312northflume-grg","grg","mm","JRN_LTER",NA
2010-08-31,"C","SFLM",44,"A","cdrrc_past10","study312southflume-grg","grg","mm","JRN_LTER",NA
